Area Codes,All Ages
E01023871,"1,654"
E01023872,"1,717"
E01023895,"1,694"
E01023896,"1,276"
E01023897,"1,502"
E01023898,"1,556"
E01023855,"1,993"
E01023856,"2,455"
E01023857,"1,680"
E01023858,"1,756"
E01023878,"2,036"
E01023879,"2,938"
E01023880,"2,038"
E01023881,"1,674"
E01023886,"2,907"
E01023887,"1,687"
E01023888,"1,626"
E01023889,"1,725"
E01023859,"2,419"
E01023860,"1,984"
E01023861,"2,853"
E01023862,"2,434"
E01023899,"1,891"
E01023900,"1,493"
E01023901,"2,137"
E01023902,"1,729"
E01023903,"1,678"
E01023863,"1,724"
E01023864,"1,654"
E01023865,"1,738"
E01023866,"1,574"
E01023867,"2,503"
E01023882,"1,577"
E01023883,"1,763"
E01023884,"1,844"
E01023885,"1,845"
E07000241,"119,016"
E01023965,"1,466"
E01023966,"1,656"
E01023967,"1,405"
E01023971,"1,654"
E01023968,"1,274"
E01023969,"1,459"
E01023970,"1,490"
E01033310,"1,776"
E01033313,"1,611"
E01023959,"1,438"
E01023960,"1,679"
E01023961,"1,496"
E01023962,"1,501"
E01023912,"1,508"
E01023913,"1,378"
E01023914,"1,746"
E01023915,"1,618"
E01023950,"1,561"
E01023951,"1,650"
E01023952,"1,714"
E01023953,"1,537"
E01023916,"1,802"
E01023917,"1,750"
E01023918,"1,924"
E01023919,"1,659"
E01023954,"2,107"
E01023955,"1,458"
E01023956,"1,472"
E01023957,"1,616"
E01023958,"1,521"
E01023943,"1,586"
E01023944,"2,310"
E01023945,"1,638"
E01023946,"1,647"
E01023939,"1,301"
E01023940,"1,841"
E01023941,"3,159"
E01023942,"1,817"
E01023929,"1,783"
E01023930,"1,717"
E01023938,"2,844"
E01033308,"3,416"
E01033311,"1,598"
E01033314,"2,590"
E01023924,"1,822"
E01023925,"1,333"
E01023926,"1,847"
E01023927,"2,048"
E01023920,"1,881"
E01023921,"2,450"
E01023922,"2,038"
E01023923,"2,244"
E01023932,"1,956"
E01023934,"1,851"
E01023935,"1,188"
E01023936,"2,471"
E01023937,"1,708"
E01023933,"1,631"
E01023963,"2,399"
E01023964,"1,697"
E01023908,"1,535"
E01023909,"1,391"
E01023910,"1,388"
E01023911,"1,672"
E01023947,"1,642"
E01023948,"1,641"
E01023949,"2,010"
E07000143,"135,480"
E01026436,"2,302"
E01026461,"1,425"
E01026483,"1,171"
E01033042,"2,286"
E01026442,"2,184"
E01026443,"2,087"
E01026445,"2,235"
E01026462,"2,333"
E01026428,"2,682"
E01026429,"1,538"
E01026430,"1,955"
E01026431,"1,175"
E01026446,"1,989"
E01026452,"1,623"
E01026453,"1,623"
E01026454,"1,638"
E01026425,"2,042"
E01026426,"2,446"
E01026427,"2,400"
E01026432,"1,403"
E01026433,"1,478"
E01026434,"1,994"
E01026479,"1,510"
E01026480,"1,515"
E01026481,"1,254"
E01026484,"1,529"
E01026485,"1,185"
E01026455,"2,113"
E01026456,"1,136"
E01026457,"1,275"
E01026458,"1,532"
E01026459,"1,501"
E01026437,"1,160"
E01026438,"1,047"
E01026451,"2,148"
E01026495,"1,302"
E01026496,"1,106"
E01026486,"1,572"
E01026487,"1,767"
E01026488,"1,297"
E01026489,"1,351"
E01026490,"1,576"
E01026419,"1,246"
E01026420,"1,135"
E01026464,"1,256"
E01026491,"2,161"
E01033040,"2,293"
E01033041,"1,114"
E01026422,"1,976"
E01026423,"1,936"
E01026447,"1,678"
E01026449,"2,049"
E01026450,"1,866"
E01026424,"2,164"
E01026444,"2,055"
E01026492,"1,323"
E01026493,"1,195"
E01026421,"1,738"
E01026435,"2,250"
E01026448,"2,356"
E01026439,"1,610"
E01026440,"1,201"
E01026441,"1,538"
E01026494,"2,270"
E01026465,"1,951"
E01026466,"2,058"
E01026467,"2,425"
E01026468,"2,434"
E01026469,"1,720"
E01026470,"3,126"
E01026471,"1,239"
E01026472,"1,235"
E01026473,"1,467"
E01026474,"1,965"
E01026475,"1,489"
E01026476,"1,634"
E01026477,"1,676"
E01026478,"1,766"
E07000144,"126,628"
E01026499,"1,563"
E01026500,"1,665"
E01026501,"1,598"
E01026502,"1,524"
E01026503,"1,379"
E01026522,"1,432"
E01026523,"1,914"
E01026524,"1,440"
E01026525,"1,174"
E01026547,"1,443"
E01026548,"1,320"
E01026514,"1,605"
E01026515,"1,131"
E01026516,"1,261"
E01026517,"1,543"
E01026533,"1,207"
E01026534,"1,727"
E01026535,"1,907"
E01026536,"1,717"
E01026537,"1,511"
E01026549,"1,769"
E01026550,"1,116"
E01026551,"1,212"
E01026552,"1,390"
E01026562,"1,249"
E01026563,"1,468"
E01026564,"1,656"
E01026565,"1,117"
E01026566,"1,506"
E01026567,"1,654"
E01026568,"1,524"
E01026518,"1,322"
E01026519,"1,739"
E01026520,"1,106"
E01026521,"1,315"
E01026545,"1,868"
E01026546,"1,465"
E01026578,"1,966"
E01026579,"1,510"
E01026580,"1,574"
E01026540,"1,365"
E01026541,"2,534"
E01026542,"1,445"
E01026543,"1,417"
E01026544,"1,634"
E01026526,"1,394"
E01026527,"1,468"
E01026528,"1,409"
E01026529,"1,648"
E01026530,"1,731"
E01026531,"1,728"
E01026532,"1,792"
E01026553,"1,414"
E01026554,"1,147"
E01026555,"1,441"
E01026556,"1,466"
E01026557,"1,365"
E01026558,"1,283"
E01026559,"1,516"
E01026560,"1,300"
E01026561,"1,553"
E01026504,"1,562"
E01026505,"1,410"
E01026506,"1,385"
E01026507,"1,361"
E01026512,"1,307"
E01026513,"1,369"
E01026569,"1,472"
E01026570,"1,562"
E01026571,"1,404"
E01026572,"1,427"
E01026573,"1,382"
E01026574,"1,772"
E01026575,"1,817"
E01026576,"2,148"
E01026577,"1,733"
E01026508,"1,458"
E01026509,"1,712"
E01026510,"1,604"
E01026511,"1,122"
E01026497,"1,435"
E01026498,"1,347"
E01026538,"1,510"
E01026539,"1,692"
E07000145,"98,667"
E01026605,"1,693"
E01026606,"1,535"
E01026607,"1,589"
E01026627,"1,373"
E01026628,"1,375"
E01026629,"1,556"
E01026608,"1,397"
E01026609,"1,130"
E01026636,"1,591"
E01026637,"2,017"
E01026638,"1,531"
E01026589,"1,428"
E01026590,"1,408"
E01026591,"1,675"
E01026592,"1,448"
E01026593,"1,337"
E01026594,"1,908"
E01026599,"1,437"
E01026639,"1,546"
E01026640,"1,558"
E01026641,"1,496"
E01026595,"1,794"
E01026596,"1,693"
E01026597,"1,962"
E01026598,"1,839"
E01026622,"1,651"
E01026623,"1,752"
E01026624,"2,031"
E01026625,"1,888"
E01026626,"2,048"
E01026600,"1,572"
E01026633,"1,933"
E01026634,"1,549"
E01026635,"2,341"
E01026581,"1,656"
E01026582,"2,066"
E01026583,"1,348"
E01026584,"1,477"
E01026601,"1,525"
E01026602,"1,496"
E01026603,"1,692"
E01026604,"1,625"
E01026632,"1,602"
E01026610,"1,474"
E01026611,"1,496"
E01026612,"2,421"
E01026630,"1,689"
E01026631,"1,659"
E01026617,"1,262"
E01026618,"1,588"
E01026619,"1,516"
E01026620,"1,369"
E01026621,"1,581"
E01026613,"1,253"
E01026614,"1,593"
E01026615,"1,289"
E01026616,"1,230"
E01026585,"1,267"
E01026586,971
E01026587,"1,839"
E01026588,"2,602"
E07000146,"151,013"
E01026680,"1,490"
E01026681,"1,335"
E01026682,"1,262"
E01026683,"1,228"
E01026645,"1,258"
E01026646,"1,656"
E01026656,"1,886"
E01026695,"2,106"
E01026676,"1,636"
E01026677,"1,440"
E01026678,"1,589"
E01026701,"1,615"
E01026702,"1,269"
E01026703,"1,140"
E01026653,"1,776"
E01026654,"1,592"
E01026655,"1,333"
E01026718,"2,286"
E01026691,"1,165"
E01026692,"1,217"
E01026708,"1,337"
E01026709,"1,916"
E01026710,"1,197"
E01026669,"1,572"
E01026670,"1,570"
E01026671,"1,412"
E01026672,"1,425"
E01026673,"1,511"
E01026687,"1,677"
E01026688,"1,601"
E01026689,"1,614"
E01026690,"1,503"
E01026647,"2,177"
E01026711,"1,542"
E01026712,"1,645"
E01026713,"1,638"
E01026666,"1,996"
E01026667,"1,538"
E01026668,"1,610"
E01026693,"2,218"
E01026662,"2,923"
E01026663,"1,797"
E01026664,"2,341"
E01026714,"2,280"
E01026698,"2,141"
E01026699,"1,505"
E01026700,"1,598"
E01026704,"1,998"
E01026705,"1,717"
E01026706,"1,633"
E01026665,"2,322"
E01026674,"1,059"
E01026675,"1,246"
E01026694,"2,567"
E01026684,"1,235"
E01026685,"1,301"
E01026719,"2,304"
E01026720,"1,314"
E01026721,"1,416"
E01026642,"1,333"
E01026643,"1,392"
E01026644,"2,991"
E01026723,"1,640"
E01026724,"1,658"
E01026725,"1,444"
E01026696,"1,179"
E01026697,"1,202"
E01026722,"2,498"
E01026726,"2,151"
E01026659,"1,612"
E01026660,"1,639"
E01026661,"1,521"
E01026715,"1,498"
E01026716,"1,844"
E01026717,"1,585"
E01026686,"2,384"
E01026707,"2,085"
E01033036,"1,552"
E01033037,"1,644"
E01033038,"2,011"
E01033039,"1,050"
E01026679,"2,418"
E01026727,"2,586"
E01026728,"2,365"
E01026648,"1,572"
E01026649,"1,640"
E01026650,"1,246"
E01026651,"2,295"
E01026652,"1,303"
E07000147,"103,308"
E01026770,"1,966"
E01026771,"1,580"
E01026772,"1,714"
E01026773,"2,099"
E01026739,"2,048"
E01026763,"1,389"
E01026764,"1,186"
E01026765,"1,353"
E01026734,"1,182"
E01026735,"1,152"
E01026736,"1,293"
E01026777,"1,117"
E01026778,"1,429"
E01026779,"1,479"
E01026741,"1,803"
E01026742,"1,690"
E01026743,"2,272"
E01026762,"2,505"
E01026766,"2,293"
E01026781,"2,117"
E01026731,"1,104"
E01026732,"1,248"
E01026733,"2,418"
E01026737,"2,346"
E01026738,"2,481"
E01026750,"1,349"
E01026751,"1,416"
E01026752,"1,404"
E01026729,"2,294"
E01026730,"2,553"
E01026788,"1,238"
E01026780,"2,598"
E01026782,"2,134"
E01026787,"1,004"
E01026753,"1,612"
E01026754,"1,417"
E01026755,"1,189"
E01026756,"1,226"
E01026757,"1,595"
E01026758,"1,370"
E01026759,"1,408"
E01026760,"1,344"
E01026761,"1,535"
E01026745,"1,749"
E01026746,"1,617"
E01026747,"1,430"
E01026748,"1,417"
E01026749,"1,512"
E01026740,"2,430"
E01026767,"1,459"
E01026768,"2,103"
E01026789,"1,266"
E01026790,"1,211"
E01026774,"1,481"
E01026775,"1,192"
E01026776,"1,658"
E01026786,"2,188"
E01026744,"2,168"
E01026769,"2,134"
E01026783,"1,828"
E01026784,"1,102"
E01026785,"1,413"
E07000148,"138,872"
E01026797,"2,618"
E01026798,"1,536"
E01026799,"1,519"
E01026800,"2,085"
E01026801,"1,582"
E01026802,"1,628"
E01026828,"1,827"
E01026829,"2,200"
E01026830,"1,338"
E01026831,"1,267"
E01026832,"1,494"
E01026833,"1,494"
E01026834,"1,558"
E01026841,"1,452"
E01026842,"1,651"
E01026843,"1,957"
E01026844,"1,763"
E01026845,"1,555"
E01026846,"1,651"
E01026803,"1,491"
E01026804,"1,438"
E01026805,"1,467"
E01026806,"1,508"
E01026807,"1,205"
E01026808,"1,332"
E01026809,"1,515"
E01026791,"1,518"
E01026792,"1,411"
E01026793,"1,842"
E01026794,"1,982"
E01026796,"1,799"
E01033435,"1,915"
E01033436,"1,514"
E01026863,"1,886"
E01026864,"1,567"
E01026865,"2,026"
E01026866,"1,670"
E01026867,"1,681"
E01026868,"1,713"
E01026869,"1,450"
E01026822,"2,295"
E01026823,"2,112"
E01026824,"1,526"
E01026825,"1,429"
E01026826,"1,585"
E01026827,"1,539"
E01026835,"1,583"
E01026836,"1,581"
E01026837,"1,497"
E01026838,"1,589"
E01026839,"1,635"
E01026840,"1,720"
E01026858,"1,649"
E01026859,"1,651"
E01026860,"4,579"
E01026861,"1,901"
E01026862,"1,388"
E01026852,"1,302"
E01026853,"1,850"
E01026855,"1,749"
E01026856,"1,947"
E01026857,"1,486"
E01033434,"1,259"
E01033437,"1,526"
E01026810,"1,425"
E01026811,"1,558"
E01026812,"1,575"
E01026813,"1,425"
E01026814,"1,589"
E01026815,"1,483"
E01026816,"1,768"
E01026817,"1,448"
E01026818,"1,523"
E01026819,"1,490"
E01026820,"1,700"
E01026821,"1,571"
E01033438,"1,621"
E01033439,"1,632"
E01033440,"1,250"
E01033441,"1,558"
E01026848,"1,894"
E01026849,"1,956"
E01026850,"1,923"
E07000149,"131,010"
E01026916,"1,977"
E01026917,"1,432"
E01026918,"1,696"
E01026924,"1,477"
E01026925,"2,520"
E01033538,"3,802"
E01033540,"1,496"
E01026881,"1,716"
E01026882,"2,704"
E01026883,"1,802"
E01026895,"1,571"
E01026896,"1,196"
E01026905,"1,048"
E01026906,"1,415"
E01026907,"1,897"
E01026908,"1,454"
E01026909,"1,439"
E01026910,"1,455"
E01026947,"1,339"
E01026948,"2,076"
E01026870,"1,563"
E01026871,"1,278"
E01026921,"1,366"
E01026922,"1,453"
E01026875,"1,104"
E01026876,"1,509"
E01026926,"1,670"
E01026927,"1,912"
E01026928,"1,608"
E01026936,"1,378"
E01026937,"1,460"
E01026884,"1,291"
E01026885,"1,489"
E01026933,"3,958"
E01026945,"2,257"
E01026946,"1,056"
E01026879,"1,226"
E01026880,"1,432"
E01026911,"1,091"
E01026912,"1,692"
E01026929,"1,323"
E01026930,"1,550"
E01026913,"1,667"
E01026914,"1,533"
E01026915,"2,114"
E01026919,"1,522"
E01026920,"1,179"
E01026941,"1,218"
E01026942,"1,161"
E01026898,"1,412"
E01026899,"1,492"
E01026943,"1,578"
E01026944,"1,203"
E01026877,"1,569"
E01026878,"1,265"
E01026897,"2,794"
E01026938,"2,025"
E01026939,"1,809"
E01026940,"1,894"
E01026892,"1,363"
E01026893,"1,115"
E01026894,"2,511"
E01026903,"1,170"
E01026904,"1,372"
E01026872,"2,235"
E01026900,"1,511"
E01026901,"1,322"
E01026902,"2,173"
E01026873,"1,287"
E01026874,"1,553"
E01026886,"1,309"
E01026887,"1,487"
E01026934,"1,044"
E01026935,"1,348"
E01026888,"1,633"
E01026889,"1,499"
E01026891,"1,661"
E01026931,"1,128"
E01026932,"1,384"
E01033539,"1,804"
E01033541,"1,488"
E07000200,"89,215"
E01029876,"2,218"
E01029898,"1,726"
E01029907,"2,223"
E01029881,"2,085"
E01029884,"1,632"
E01029885,"2,215"
E01029900,"1,601"
E01029901,"2,113"
E01029917,"2,006"
E01029892,"1,936"
E01029893,"3,112"
E01029894,"1,156"
E01029895,"1,150"
E01029896,"1,390"
E01029911,"2,114"
E01029877,"1,333"
E01029878,"1,234"
E01029879,"1,513"
E01029908,"1,644"
E01029909,"1,595"
E01029910,"1,174"
E01029880,"1,739"
E01029921,"1,259"
E01029922,"1,582"
E01029923,"1,381"
E01029912,"1,695"
E01029913,"1,086"
E01029914,"1,651"
E01029915,"1,212"
E01029916,"1,283"
E01029918,"1,129"
E01029919,"1,451"
E01029920,"1,753"
E01029886,"1,426"
E01029887,"1,775"
E01029888,"1,278"
E01029889,"1,327"
E01029890,"1,243"
E01029891,"2,242"
E01029875,"2,197"
E01029899,"1,686"
E01029902,"2,197"
E01029906,"1,788"
E01029870,"1,206"
E01029872,"1,348"
E01029882,"1,558"
E01029883,"2,020"
E01029903,"1,433"
E01029904,"1,449"
E01029905,"1,115"
E01029871,"1,370"
E01029873,"2,175"
E01029874,"1,717"
E01029897,"2,274"
E07000201,"63,691"
E01029926,"1,757"
E01029927,"2,447"
E01029928,"1,858"
E01029929,"2,246"
E01029930,"1,618"
E01029942,"1,506"
E01029944,"1,675"
E01033453,"3,941"
E01029945,"1,894"
E01032523,"1,896"
E01032524,992
E01032525,"2,996"
E01032526,"1,612"
E01029938,"1,579"
E01029939,"1,479"
E01029940,"1,492"
E01029946,"2,219"
E01029947,"2,254"
E01029941,"1,780"
E01029957,"1,844"
E01033451,"2,207"
E01033452,"1,617"
E01033454,"1,602"
E01029937,"1,941"
E01029953,"1,460"
E01029954,"2,450"
E01029955,"1,830"
E01029956,"1,455"
E01029925,"1,786"
E01029949,"1,521"
E01029950,"1,991"
E01029951,"1,361"
E01029952,"1,315"
E01032612,"2,070"
E07000202,"135,600"
E01030032,"1,534"
E01030033,"1,462"
E01030034,"1,365"
E01030035,"1,865"
E01030036,"1,793"
E01029973,"1,446"
E01029974,"1,461"
E01029975,"1,307"
E01029976,"1,467"
E01029977,"1,481"
E01030027,"2,155"
E01030028,"1,604"
E01030029,"1,597"
E01030030,"2,078"
E01030031,"1,545"
E01029997,"1,525"
E01029998,"1,800"
E01029999,"1,649"
E01030000,"1,577"
E01030001,"1,560"
E01030007,"1,895"
E01030008,"1,254"
E01030009,"1,355"
E01030010,"1,999"
E01030011,"1,556"
E01030022,"2,253"
E01030023,"2,024"
E01030024,"2,549"
E01030025,"1,936"
E01030026,"1,870"
E01029958,"1,353"
E01029960,"2,025"
E01029961,"1,588"
E01029962,"1,630"
E01033124,"1,083"
E01033125,"1,293"
E01033129,"1,415"
E01030002,"1,884"
E01030003,"1,713"
E01030004,"1,319"
E01030005,"2,391"
E01030006,"1,839"
E01029963,"1,467"
E01029964,"1,308"
E01029965,"1,433"
E01029966,"1,462"
E01029967,"1,351"
E01029984,"1,567"
E01029985,"2,462"
E01029986,"1,600"
E01029987,"1,602"
E01029988,"1,945"
E01029990,"1,624"
E01029991,"1,573"
E01029992,"1,364"
E01033123,"1,738"
E01033126,"1,891"
E01029968,"1,560"
E01029969,"1,479"
E01029970,"1,691"
E01029971,"1,477"
E01033122,"1,873"
E01033130,"1,101"
E01030012,"1,117"
E01030013,"1,377"
E01030014,"1,319"
E01030015,"1,304"
E01030016,"1,348"
E01029994,"1,588"
E01029995,"1,599"
E01029996,"1,678"
E01033127,"1,691"
E01033128,"1,070"
E01033131,"1,429"
E01030017,"1,324"
E01030018,"1,525"
E01030019,"1,510"
E01030020,"1,412"
E01030021,"1,411"
E01029978,"1,305"
E01029979,"1,673"
E01029980,"1,624"
E01029981,"1,200"
E01029982,"1,440"
E01029983,"1,593"
E07000203,"99,632"
E01030052,"2,224"
E01030058,"2,068"
E01030064,"2,322"
E01030088,"1,185"
E01030039,"1,504"
E01030054,"1,361"
E01030055,"1,373"
E01030066,"1,568"
E01030067,"1,336"
E01030068,"1,759"
E01030053,"2,304"
E01030082,"2,695"
E01030090,"2,476"
E01030040,"1,236"
E01030049,"1,728"
E01030050,"2,125"
E01030084,"1,616"
E01030085,"1,679"
E01030037,"1,245"
E01030038,"1,211"
E01030059,"2,339"
E01030081,"2,235"
E01030051,"1,633"
E01030056,"2,136"
E01030065,"2,148"
E01030086,"1,282"
E01030089,"1,976"
E01030048,"2,366"
E01030057,"2,367"
E01030083,"2,363"
E01030087,"1,342"
E01030073,"1,546"
E01030077,"1,496"
E01030079,"1,613"
E01030080,"1,667"
E01030063,"2,386"
E01030069,"1,310"
E01030072,"1,625"
E01030075,"1,653"
E01030060,"1,596"
E01030071,"1,484"
E01030076,"1,516"
E01030078,"1,714"
E01033316,"1,957"
E01033317,"1,743"
E01033319,"2,680"
E01030041,"2,193"
E01030043,"1,530"
E01030061,"1,648"
E01030062,"1,396"
E01030070,"2,245"
E01030042,"1,567"
E01030044,"1,179"
E01030045,"1,763"
E01030046,"1,638"
E01030047,"1,285"
E07000204,"112,523"
E01030095,"1,227"
E01030096,"1,400"
E01030097,"1,203"
E01030145,"1,385"
E01030146,"1,295"
E01030094,"1,440"
E01030121,"2,280"
E01030132,"1,924"
E01030133,"1,463"
E01030130,"1,398"
E01030131,"1,345"
E01030139,"1,713"
E01030140,"1,275"
E01030141,"1,628"
E01030103,"2,011"
E01030104,"2,169"
E01030138,"2,352"
E01030127,"1,216"
E01030128,"1,485"
E01030129,"1,388"
E01033044,"1,488"
E01033045,"1,292"
E01033050,"1,271"
E01030091,"1,860"
E01030093,"1,512"
E01030137,"1,597"
E01033043,"1,305"
E01033046,"1,198"
E01033047,"1,190"
E01030092,"1,729"
E01030123,"1,605"
E01030124,"1,553"
E01030125,"1,449"
E01030148,"1,215"
E01030149,"1,487"
E01030098,"2,339"
E01030100,"2,132"
E01030119,"2,234"
E01030134,"1,197"
E01030135,"1,527"
E01030142,"1,716"
E01030143,"1,538"
E01030144,"1,277"
E01030147,"1,498"
E01033048,"1,421"
E01033049,"1,251"
E01030099,"2,018"
E01030101,"2,063"
E01030150,"2,159"
E01030120,"3,070"
E01030122,"2,034"
E01030151,"2,287"
E01030109,"1,920"
E01030110,"2,871"
E01030111,"1,367"
E01030112,"1,699"
E01030115,"2,400"
E01030116,"2,343"
E01030117,"1,542"
E01030118,"1,659"
E01030105,"1,850"
E01030106,"2,551"
E01030107,"1,577"
E01030108,"1,962"
E01030113,"2,063"
E01030114,"1,610"
E07000205,"125,052"
E01030201,"2,071"
E01030219,"1,942"
E01030222,"1,913"
E01030154,"2,036"
E01030172,"1,800"
E01030173,"1,754"
E01030174,"1,362"
E01030176,"1,910"
E01030186,"1,396"
E01030208,"1,247"
E01030209,"1,738"
E01030210,"2,250"
E01030212,"1,874"
E01030152,"1,946"
E01030153,"1,188"
E01030187,"1,536"
E01030188,"1,675"
E01030189,"1,658"
E01030193,"1,622"
E01030194,"1,658"
E01030195,"1,647"
E01030220,"2,092"
E01030175,"2,378"
E01030200,"2,269"
E01030221,"1,958"
E01030199,"1,757"
E01033443,"1,725"
E01033445,"1,707"
E01033446,"2,625"
E01033448,"1,406"
E01033449,"1,858"
E01030155,"2,102"
E01030185,"2,051"
E01030203,"1,998"
E01030211,"1,929"
E01030179,"2,912"
E01030180,"1,424"
E01030183,"1,942"
E01030184,"1,756"
E01030207,"1,519"
E01030181,"1,984"
E01030190,"1,845"
E01030191,"1,555"
E01030192,"1,407"
E01030198,"1,302"
E01033442,"1,698"
E01033444,"1,670"
E01033447,"1,426"
E01030196,"1,611"
E01030197,"1,709"
E01030204,"1,902"
E01030205,"1,297"
E01030206,"1,443"
E01030171,"1,889"
E01030214,"1,290"
E01030215,"1,320"
E01030216,"1,474"
E01030217,"1,293"
E01030218,"1,457"
E01030158,"1,402"
E01030159,"1,501"
E01030164,"1,583"
E01030166,"1,487"
E01033450,"2,361"
E01030160,"1,451"
E01030161,"1,380"
E01030168,"1,432"
E01030169,"1,456"
E01030170,"1,652"
E01030162,"1,455"
E01030163,"1,648"
E01030165,"1,672"
E01030167,"1,369"
E07000206,"116,182"
E01030240,"1,497"
E01030241,"1,460"
E01030242,"1,441"
E01030259,"1,163"
E01030260,"1,023"
E01030261,"1,504"
E01030262,"1,244"
E01030277,"1,191"
E01030279,"1,375"
E01030281,"2,529"
E01030266,"1,619"
E01030267,"1,335"
E01030271,"1,418"
E01030278,"1,569"
E01030280,"1,421"
E01030246,"1,433"
E01030248,"1,582"
E01030249,"1,665"
E01030250,"1,962"
E01030264,"1,433"
E01030265,"1,471"
E01030255,"1,352"
E01030263,"1,447"
E01030270,"1,559"
E01030289,"1,437"
E01030290,"1,525"
E01030233,"1,457"
E01030235,"1,469"
E01030268,"1,303"
E01030269,"1,641"
E01030288,"1,439"
E01030247,"1,613"
E01030254,"1,493"
E01030256,"1,484"
E01030258,"1,583"
E01030276,"1,183"
E01030257,"1,559"
E01030274,"1,167"
E01030275,"1,138"
E01030287,"1,447"
E01030291,"1,549"
E01030234,"1,644"
E01030236,"1,977"
E01030237,"3,017"
E01030238,"1,842"
E01030223,"1,747"
E01030224,"1,681"
E01030225,"1,666"
E01030227,"1,492"
E01030228,"1,859"
E01030226,"1,867"
E01030286,"2,210"
E01030292,"1,517"
E01030293,"1,693"
E01030294,"1,545"
E01030239,"2,002"
E01030251,"1,549"
E01030252,"1,655"
E01030253,"1,902"
E01030272,"1,433"
E01030273,"1,462"
E01030230,"1,783"
E01030231,"1,518"
E01030232,"1,755"
E01030285,"2,233"
E01030282,998
E01030283,"1,446"
E01030284,"1,251"
E01030295,"2,238"
E01030229,"2,126"
E01030243,"1,499"
